id_respuesta,grupo_interes,tema_id,tema_nombre,relevancia_num,relevancia_label
9effa05a5747ada6,Componente Forestal,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,4,RELEVANTE
9effa05a5747ada6,Componente Forestal,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
9effa05a5747ada6,Componente Forestal,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
9effa05a5747ada6,Componente Forestal,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
9effa05a5747ada6,Componente Forestal,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,4,RELEVANTE
73ebf7ddf693b629,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
73ebf7ddf693b629,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,3,MEDIANAMENTE RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,3,MEDIANAMENTE RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,4,RELEVANTE
8cc8e94bd09bb8c8,Componente Industrial,4,TEMA 4,4,Relevante
7f76509f4bbebd2f,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,4,RELEVANTE
7f76509f4bbebd2f,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,1,NADA RELEVANTE
7f76509f4bbebd2f,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,1,NADA RELEVANTE
7f76509f4bbebd2f,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
7f76509f4bbebd2f,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,1,NADA RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,3,MEDIANAMENTE RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,3,MEDIANAMENTE RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,3,MEDIANAMENTE RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,3,MEDIANAMENTE RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",4,RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,3,MEDIANAMENTE RELEVANTE
f4b0ce6d4b5515c5,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,3,MEDIANAMENTE RELEVANTE
4a19c3085a8b18d2,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
4a19c3085a8b18d2,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,3,MEDIANAMENTE RELEVANTE
267ab8153f1df011,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,3,COMPORTAMIENTO ÉTICO.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,4,RESPETO A LOS INTERESES DE LOS GRUPOS DE INTERÉS,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,5,CUMPLIMIENTO DE LA LEY.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,6,RESPETO A LOS DERECHOS HUMANOS,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,7,"PARTICIPACIÓN INCLUSIVA DE TODOS LOS GRUPOS SOCIALES, ESPECIALMENTE LOS MÁS VULNERABLES (MUJERES, COMUNIDADES INDÍGENAS, ETC.).",5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,8,"PROTECCIÓN DE LOS DERECHOS FUNDAMENTALES EN EL TRABAJO (LIBERTAD DE ASOCIACIÓN, NO DISCRIMINACIÓN, ELIMINACIÓN DEL TRABAJO INFANTIL Y FORZADO).",5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,9,ALTOS ESTÁNDARES LABORALES Y DE PROTECCIÓN SOCIAL.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,10,SALUD Y SEGURIDAD EN EL TRABAJO.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,11,DESARROLLO HUMANO Y CAPACITACIÓN EN EL ÁMBITO LABORAL.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,12,PREVENCIÓN DE LA CONTAMINACIÓN.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,13,"USO SOSTENIBLE DE LOS RECURSOS  (AGUA, SUELO, ENERGÍA, ETC.).",5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,14,ACCIONES FRENTE AL CAMBIO CLIMÁTICO.,4,RELEVANTE
267ab8153f1df011,Componente Industrial,15,PROTECCIÓN Y RESTAURACIÓN DE ECOSISTEMAS Y BIODIVERSIDAD.,4,RELEVANTE
267ab8153f1df011,Componente Industrial,16,"RELACIONES JUSTAS Y TRANSPARENTES CON PROVEEDORES (PAGO JUSTO, ANTICORRUPCIÓN, ETC.)",5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,17,RESPONSABILIDAD COMPARTIDA CON PROVEEDORES Y ORGANIZACIONES ALIADAS.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,18,RESPETO A LOS DERECHOS DE PROPIEDAD FÍSICA E INTELECTUAL.,4,RELEVANTE
267ab8153f1df011,Componente Industrial,19,APOYO A LA EDUCACIÓN Y LA CULTURA EN LAS COMUNIDADES.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,20,IMPULSO A PROYECTOS PRODUCTIVOS Y GENERACIÓN DE INGRESOS EN LAS COMUNIDADES.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,21,FOMENTO DE LA CREACIÓN DEL EMPLEO LOCAL,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,22,ACCIONES PARA MEJORAR LA SALUD EN LAS COMUNIDADES.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,23,INVERSIÓN EN INFRAESTRUCTURA BÁSICA EN LAS COMUNIDADES,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,24,COMUNICACIÓN Y VINCULO CONTINUO CON MIEMBROS DE LAS COMUNIDADES Y OTROS ACTORES SOCIALES.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,25,"DESARROLLO DE LA ECONOMIA LOCAL, REGIONAL Y EXTRAREGIONAL.",5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,26,IIMPULSO DE INICIATIVAS ORIENTADAS A MEJORAR LA SEGURIDAD VIAL.,5,MUY RELEVANTE
267ab8153f1df011,Componente Industrial,27,GESTIÓN ACTIVA ANTE EL AUMENTO DE LA POBLACIÓN TRANSITORIA.,5,MUY RELEVANTE
89d0dc7aa265d714,Componente Industrial,1,RENDICIÓN DE CUENTAS SOBRE LOS IMPACTOS (POSITIVOS Y NEGATIVOS) DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
89d0dc7aa265d714,Componente Industrial,2,TRANSPARENCIA EN LAS DECISIONES Y ACTIVIDADES DE LA ORGANIZACIÓN.,5,MUY RELEVANTE
